TIPO,FECHA,DESCRIPCION,COMPRADOR_CODIGO,VENDEDOR_CODIGO
Buena, 11/06/20,"buen producto, deberían fabricar uno de las mismas especificaciones pero con ruedas de goma, para evitar tanta vibracion",https://www.mercadolibre.com.co/perfil/ADISONANDRES,https://perfil.mercadolibre.com.co/TECNOEVOX+STORE
Buena, 07/09/20,Practico el producto y rápido para entre,https://www.mercadolibre.com.co/perfil/ADJA2,https://perfil.mercadolibre.com.co/WICOPLUS
Buena, 25/06/20,excelente producto,https://www.mercadolibre.com.co/perfil/ADJO12,https://perfil.mercadolibre.com.co/MAJOTIENDA+OFICIAL
Buena, 06/12/19,"",https://www.mercadolibre.com.co/perfil/ADLU1524877,https://perfil.mercadolibre.com.co/TECHNOLOGYEXPRESSMS
Buena, 09/07/20,EXCELENTE VENDEDOR,https://www.mercadolibre.com.co/perfil/ADMEAL1957,https://perfil.mercadolibre.com.co/CGVMOBILEPHONES
Buena, 23/06/20,muy bonita y llego más rápido de lo planeado,https://www.mercadolibre.com.co/perfil/ADNANYABDEL,https://perfil.mercadolibre.com.co/ANDRESJULIOMANOSALVA
Buena, 29/06/18,Muy amable y cumplido. Respondió siempre bien. Lo recomiendo,https://www.mercadolibre.com.co/perfil/ADNAT15,https://perfil.mercadolibre.com.co/TECNOSERVICJYL
Regular, 30/07/17,El producto recibido no aplica para Mi celular. Necesito un cambio ya que no es Q5 sino Q10. yo pago los costos adicionales,https://www.mercadolibre.com.co/perfil/ADOLFOMONTESMARTINEZ,https://perfil.mercadolibre.com.co/DANIELNIVARDOLINARESCORDOBA
Buena, 12/08/20,buen vendedor,https://www.mercadolibre.com.co/perfil/ADOLFOPEREZ039,https://perfil.mercadolibre.com.co/CAMILO+HERNANDEZSOLUCIONES
Buena, 19/02/20,el producto igual ala imagen,https://www.mercadolibre.com.co/perfil/ADOLFOPEREZCARRACEDO,https://perfil.mercadolibre.com.co/CAMILOHOYOSOTALORA
Buena, 29/06/18,"",https://www.mercadolibre.com.co/perfil/ADRA4275304,https://perfil.mercadolibre.com.co/MOKA8853040
Buena, 12/04/19,El vendedor envío el producto muy rápido y en perfecto estado.,https://www.mercadolibre.com.co/perfil/ADRALE26,https://perfil.mercadolibre.com.co/MAED4932158
Buena, 11/05/20,Excelente,https://www.mercadolibre.com.co/perfil/ADREYMURILLO,https://perfil.mercadolibre.com.co/MOBILE+CONNECTION
Buena, 28/07/20,"Buena atención, llegó pronto el producto y en perfecto estado.",https://www.mercadolibre.com.co/perfil/ADRI-86-PATTY,https://perfil.mercadolibre.com.co/ALESSCOP
Buena, 24/08/19,"",https://www.mercadolibre.com.co/perfil/ADRI1951533,https://perfil.mercadolibre.com.co/TIENDA_NEW_TECH
Buena, 03/08/20,"Muy cumplido, el producto excelente. Gracias.",https://www.mercadolibre.com.co/perfil/ADRIAGAMEZ0207,https://perfil.mercadolibre.com.co/CARBONTECH
Buena, 04/03/20,"",https://www.mercadolibre.com.co/perfil/ADRIALVAREZAF,https://perfil.mercadolibre.com.co/TECHNOLOGYEXPRESSMS
Buena, 03/07/18,Es un buen vendedor cumplío con todo,https://www.mercadolibre.com.co/perfil/ADRIANA SOFIA84839,https://perfil.mercadolibre.com.co/INVERSIONES+SOLANO_MOSQUERA
Buena, 24/08/20,"",https://www.mercadolibre.com.co/perfil/ADRIANACALDERON1442,https://perfil.mercadolibre.com.co/ALDOBOLI03
Buena, 04/09/20,muy recomendado. Excelente servicio,https://www.mercadolibre.com.co/perfil/ADRIANAELIZABETHFARFNBAREO,https://perfil.mercadolibre.com.co/FREE-ZONE
Regular, 05/09/20,Buena atención pero me trajeron un producto que no era y me toco devolverlo,https://www.mercadolibre.com.co/perfil/ADRIANAFERNANDAOJEDASALINAS,https://perfil.mercadolibre.com.co/YAXA
Mala, 17/10/19,"Buenas tardes,manifiesto molestia y decepción con el vendedorque venden este perfume, puesto que no son honestos con información devolver dinero no es solución",https://www.mercadolibre.com.co/perfil/ADRIANAGUERREROQ,https://perfil.mercadolibre.com.co/TIENDA_NEW_TECH
Buena, 10/09/20,"muy cumplido, y correcto",https://www.mercadolibre.com.co/perfil/ADRIANALONDOOCASTRO,https://perfil.mercadolibre.com.co/CELUMOVIL+STORE
Buena, 11/09/20,muy bien el envio,https://www.mercadolibre.com.co/perfil/ADRIANAMARIAOCHOACASTAO,https://perfil.mercadolibre.com.co/JAG+COLOMBIA
Buena, 27/03/19,Buen vendedor fue eficiente y me entregó lo solicitado.,https://www.mercadolibre.com.co/perfil/ADRIANAMARIAPUENTESFRESNEDA,https://perfil.mercadolibre.com.co/IMPORTADOR_DISTEK
Buena, 02/09/20,Excelente producto y muy ágil en la entrega. Mil gracias ¿,https://www.mercadolibre.com.co/perfil/ADRIANAMARIARAMREZ,https://perfil.mercadolibre.com.co/RYRIMPORTSAS
Buena, 12/12/17,"",https://www.mercadolibre.com.co/perfil/ADRIANANAVARRETE07,https://perfil.mercadolibre.com.co/TECNOCELDIGITAL
Regular, 07/08/16,"No respondió rápido,nunca llamo me toco buscarlo y casi no lo encuentro",https://www.mercadolibre.com.co/perfil/ADRIANAOJ,https://perfil.mercadolibre.com.co/CELLUSTARS+SOLUCIONES+MOVILES
Buena, 04/07/20,fue amable y la fecha de entrega fue ecxata a la q indico en su pagina de ventas en mercado libre gracias..,https://www.mercadolibre.com.co/perfil/ADRIANAPABONMUOZ,https://perfil.mercadolibre.com.co/ALESSCOP
Buena, 04/09/20,"",https://www.mercadolibre.com.co/perfil/ADRIANAQUINTEROG,https://perfil.mercadolibre.com.co/SIMARO_CO
Buena, 12/03/19,Un poco de retraso en la entrega pero satisfecha con la presentación y el producto recibido. Gracias,https://www.mercadolibre.com.co/perfil/ADRIANARO2508,https://perfil.mercadolibre.com.co/TIENDA_NEW_TECH
Buena, 20/08/20,"",https://www.mercadolibre.com.co/perfil/ADRIANARODRIGUEZSERRANO,https://perfil.mercadolibre.com.co/GOODEXPERIENCE
Buena, 26/09/20,Excelente producto,https://www.mercadolibre.com.co/perfil/ADRIANASUSA80,https://perfil.mercadolibre.com.co/SIMARO_CO
Buena, 24/03/19,"",https://www.mercadolibre.com.co/perfil/ADRIANAYASMINARELLANOARELLAN,https://perfil.mercadolibre.com.co/ALFONSOVERASTEGUIVILLALOBOS
Buena, 02/06/20,"",https://www.mercadolibre.com.co/perfil/ADRIANAZAPATA099,https://perfil.mercadolibre.com.co/GOAN8066180
Buena, 13/11/19,"",https://www.mercadolibre.com.co/perfil/ADRIANCAS379,https://perfil.mercadolibre.com.co/TECHNOLOGYEXPRESSMS
Buena, 17/08/20,"",https://www.mercadolibre.com.co/perfil/ADRIANFERNANDO24,https://perfil.mercadolibre.com.co/ANDRESJULIOMANOSALVA
Buena, 10/07/20,"Excelente vendedor, me atendió perfectamente.",https://www.mercadolibre.com.co/perfil/ADRIANFERNANDOESCOBARALVAREZ,https://perfil.mercadolibre.com.co/QUJO4044523
Buena, 29/07/20,Muchas gracias el producto llego muy rápido y me sentí bien atendido,https://www.mercadolibre.com.co/perfil/ADRIANFERNANDOOLIVERAMENDOZ,https://perfil.mercadolibre.com.co/HPHONES
Buena, 11/09/20,"",https://www.mercadolibre.com.co/perfil/ADRIANITAM213,https://perfil.mercadolibre.com.co/BLUESHOP+IMPORTACIONES
Buena, 13/07/20,"",https://www.mercadolibre.com.co/perfil/ADRIANITARD,https://perfil.mercadolibre.com.co/SUPERSTORECOL.1
Buena, 28/07/20,"Responsable, puntual.",https://www.mercadolibre.com.co/perfil/ADRIANMAN2008,https://perfil.mercadolibre.com.co/TIENDAS+TE-KA
Buena, 13/07/20,buen servicio,https://www.mercadolibre.com.co/perfil/ADRIANMEJIA052,https://perfil.mercadolibre.com.co/FREDYGRANDAS
Buena, 04/01/20,Todo o.k.,https://www.mercadolibre.com.co/perfil/ADRIANMORALESZAPATA,https://perfil.mercadolibre.com.co/MOKA8853040
Buena, 17/08/20,"",https://www.mercadolibre.com.co/perfil/ADRIANOL1,https://perfil.mercadolibre.com.co/JHONALEXANDERCABRERAGARCIA
Buena, 12/09/20,Excelente Servicio,https://www.mercadolibre.com.co/perfil/ADRIANQQTA,https://perfil.mercadolibre.com.co/COMERCIALIZADORA_A_Y_G
Buena, 14/08/20,"es extremadamente amable, envio el producto con muchísima rapidez, lo recomiendo totalmente",https://www.mercadolibre.com.co/perfil/ADRIANRICARDOM,https://perfil.mercadolibre.com.co/TIENDAS+TE-KA
Buena, 09/07/20,"",https://www.mercadolibre.com.co/perfil/ADRIANYAIRFERNANDEZ,https://perfil.mercadolibre.com.co/MAUJA.STORE
Regular, 16/09/20,"El producto no se despacho completo, no contestan en el número registrado, responden mensajes tarde... pero finalmente despacharon lo pendiente",https://www.mercadolibre.com.co/perfil/ADRIJM19,https://perfil.mercadolibre.com.co/CELUMOVIL+STORE
Mala, 24/07/20,"Enviaron el producto equivocado, tuvimos que comunicarnos muchas veces para solucionar el problema y no eran ellos quienes estaban atentos de solucionarlo.",https://www.mercadolibre.com.co/perfil/ADRIQUIU,https://perfil.mercadolibre.com.co/NEW+TECNOLOGIES
Buena, 13/06/20,Cumplio con su entrega el mismo dia. Feliz con el producto,https://www.mercadolibre.com.co/perfil/ADRIVILEI,https://perfil.mercadolibre.com.co/CACHARRERIA2020
Buena, 08/04/20,Pude adquirir el artículo durante la cuerentena. Muchas gracias.,https://www.mercadolibre.com.co/perfil/ADRI_BRAUSIN05,https://perfil.mercadolibre.com.co/MOBILE+CONNECTION
Buena, 27/08/20,entrego a la velocidad del rayo. perfecto,https://www.mercadolibre.com.co/perfil/ADRI_GAL2008,https://perfil.mercadolibre.com.co/BLISSTECHNOLOGY+COLOMBIA
Buena, 07/09/20,Llego muy rapido,https://www.mercadolibre.com.co/perfil/ADRI_MILE,https://perfil.mercadolibre.com.co/THANOS+SHOP
Buena, 26/08/20,"responde muy rápido las preguntas que se realizan sobre el producto, buena atención, envío a tiempo",https://www.mercadolibre.com.co/perfil/ADRMORENO1,https://perfil.mercadolibre.com.co/TECNOEVOX+STORE
Mala, 31/07/20,"",https://www.mercadolibre.com.co/perfil/ADR_URIBE,https://perfil.mercadolibre.com.co/CACHARRERIA2020
Mala, 23/06/20,no lo recomiendo le consigne y nunca me respondió,https://www.mercadolibre.com.co/perfil/ADTELEFONIA,https://perfil.mercadolibre.com.co/100GIGABITSCO
Buena, 01/06/20,"Atento, artículo sin novedad. Recomendado",https://www.mercadolibre.com.co/perfil/ADVERICK17,https://perfil.mercadolibre.com.co/AFICIONADOS+ALOSRELOJES
Buena, 06/08/20,"Excelente vendedora, responsable seria y honesta. La atención al cliente es de lo mejor. 100% recomendado.",https://www.mercadolibre.com.co/perfil/ADVILLA,https://perfil.mercadolibre.com.co/CAMILO+HERNANDEZSOLUCIONES
Buena, 01/08/20,"rapida, amable, buen embalaje y excelente producto, sin inconvenientes recomendada",https://www.mercadolibre.com.co/perfil/AEAS2015,https://perfil.mercadolibre.com.co/CAMILO+HERNANDEZSOLUCIONES
Buena, 20/04/20,"si llego el producto, muy responsable el vendedor",https://www.mercadolibre.com.co/perfil/AEFQ1983,https://perfil.mercadolibre.com.co/GOAN8066180
Buena, 08/06/20,"",https://www.mercadolibre.com.co/perfil/AEX417,https://perfil.mercadolibre.com.co/CARBONTECH
Buena, 09/08/20,"Muy amable me despacho rapido, a pesar de comprar tarde, todo llego perfecto.",https://www.mercadolibre.com.co/perfil/AF418226,https://perfil.mercadolibre.com.co/CACHARRERIA2020
Buena, 04/05/20,"Siempre atento, y todo antes de lo esperado",https://www.mercadolibre.com.co/perfil/AFBOTERO,https://perfil.mercadolibre.com.co/JIJU6943751
Buena, 25/08/20,"Excelente producto, excelente servicio!",https://www.mercadolibre.com.co/perfil/AFELIPESALAZAR30,https://perfil.mercadolibre.com.co/DIFERO82
Buena, 30/08/20,"Recomendado, envió el producto de inmediato, muy amable.",https://www.mercadolibre.com.co/perfil/AFGUTIERREZGU,https://perfil.mercadolibre.com.co/HPHONES
Buena, 12/01/17,excelente tiempo de entrega y servicio! recomendado,https://www.mercadolibre.com.co/perfil/AFMACHADO87,https://perfil.mercadolibre.com.co/TECNOAPPS+ELECTRONICS
Buena, 25/08/20,"",https://www.mercadolibre.com.co/perfil/AFMUNOZ1020,https://perfil.mercadolibre.com.co/CDMULTIMARCAS
Buena, 23/08/20,muy puntual entrega rápida,https://www.mercadolibre.com.co/perfil/AFRANFRAN,https://perfil.mercadolibre.com.co/DIFERO82
Regular, 12/09/20,"Muy demorados, mal empacado.",https://www.mercadolibre.com.co/perfil/AFRESTREPOM,https://perfil.mercadolibre.com.co/EVERPRINTBOGOTA
Buena, 14/07/17,Excelente servicio. El mejor terminal del mercado sin duda alguna por ese precio.,https://www.mercadolibre.com.co/perfil/AFREY232,https://perfil.mercadolibre.com.co/NORATOSTORE
Buena, 15/08/20,"",https://www.mercadolibre.com.co/perfil/AFRICAPARRA,https://perfil.mercadolibre.com.co/YAXA
Buena, 21/08/20,"",https://www.mercadolibre.com.co/perfil/AFRICAPARRA,https://perfil.mercadolibre.com.co/TIENDA+SUACCESORIO
Buena, 15/08/20,"",https://www.mercadolibre.com.co/perfil/AFRICAPARRA,https://perfil.mercadolibre.com.co/MAUJA.STORE
Buena, 19/06/20,"",https://www.mercadolibre.com.co/perfil/AFRIK10,https://perfil.mercadolibre.com.co/TODOENCARGO-CO
Buena, 10/04/20,"",https://www.mercadolibre.com.co/perfil/AGAL9358392,https://perfil.mercadolibre.com.co/MOKA8853040
Buena, 30/07/20,Cumplió con lo que tiene publicado,https://www.mercadolibre.com.co/perfil/AGAN7204267,https://perfil.mercadolibre.com.co/TIENDA+ARIANA
Buena, 01/08/19,"Excelente producto, envío rapidíssimo y me mantuvo informado durante el proceso de la compra AAA+",https://www.mercadolibre.com.co/perfil/AGATAJP,https://perfil.mercadolibre.com.co/ICASERACCESORIOS
Buena, 15/07/20,"Muy atentos en el proceso de la compra, puntual la entrega, excelente estado del producto",https://www.mercadolibre.com.co/perfil/AGATHA2709,https://perfil.mercadolibre.com.co/BLISSTECHNOLOGY+COLOMBIA
Buena, 20/08/20,El producto funciona correctamente,https://www.mercadolibre.com.co/perfil/AGBR2098126,https://perfil.mercadolibre.com.co/IMPORTELLCO
Buena, 17/02/18,"Lo que compre, ha sido entregado de manera rápida y oportuna",https://www.mercadolibre.com.co/perfil/AGDA1435879,https://perfil.mercadolibre.com.co/TDT.
Buena, 29/07/20,"muy responsable y efectivos en el envío , recomendado 100%",https://www.mercadolibre.com.co/perfil/AGDA3646486,https://perfil.mercadolibre.com.co/EINSTEINTECNOLOGIA
Buena, 12/08/20,Excelente atención. Como debe ser cliente feliz,https://www.mercadolibre.com.co/perfil/AGENTLEGAL,https://perfil.mercadolibre.com.co/CARBONTECH
Buena, 05/06/20,Amable,https://www.mercadolibre.com.co/perfil/AGES2184508,https://perfil.mercadolibre.com.co/SHOPPING--WEB
Buena, 04/06/20,Gracias,https://www.mercadolibre.com.co/perfil/AGFA5607763,https://perfil.mercadolibre.com.co/TUESTILOYRELOJES
Buena, 29/04/20,"",https://www.mercadolibre.com.co/perfil/AGGI6897991,https://perfil.mercadolibre.com.co/ARFA6086590
Buena, 11/06/20,"",https://www.mercadolibre.com.co/perfil/AGGU9313212,https://perfil.mercadolibre.com.co/COLCELTECK2020
Buena, 23/07/20,bueno,https://www.mercadolibre.com.co/perfil/AGIRALCAD,https://perfil.mercadolibre.com.co/NEW+K
Buena, 24/02/18,Si esta bien el servicio,https://www.mercadolibre.com.co/perfil/AGJH2749727,https://perfil.mercadolibre.com.co/TECNOCELDIGITAL
Buena, 07/02/20,"excelentes , los recomiendo",https://www.mercadolibre.com.co/perfil/AGJO7377988,https://perfil.mercadolibre.com.co/TECHNOLOGYEXPRESSMS
Buena, 08/09/20,"",https://www.mercadolibre.com.co/perfil/AGJU2995246,https://perfil.mercadolibre.com.co/MEGATIENDAVIRTUAL77
Buena, 04/06/20,"",https://www.mercadolibre.com.co/perfil/AGJU3165297,https://perfil.mercadolibre.com.co/MODA4368411
Buena, 23/07/20,muy bien,https://www.mercadolibre.com.co/perfil/AGJU4162694,https://perfil.mercadolibre.com.co/CAMILO+HERNANDEZSOLUCIONES
Buena, 07/09/20,"",https://www.mercadolibre.com.co/perfil/AGKE2044810,https://perfil.mercadolibre.com.co/XINZUOSUN
Regular, 25/09/20,buena atención pero el producto duro demaciado tiempo en llegar no sé si es culpa de la empresa que tenía que hacer la entrega pero tardó 8 días,https://www.mercadolibre.com.co/perfil/AGLE8371245,https://perfil.mercadolibre.com.co/PROODACOLOMBIA
Buena, 05/08/20,"",https://www.mercadolibre.com.co/perfil/AGLU5916838,https://perfil.mercadolibre.com.co/TECNOPIA.CO
Buena, 09/02/17,Exelente,https://www.mercadolibre.com.co/perfil/AGMA2627626,https://perfil.mercadolibre.com.co/EL+PAISA1912
Buena, 14/09/18,servicial,https://www.mercadolibre.com.co/perfil/AGNA1439594,https://perfil.mercadolibre.com.co/GEOTRONIX
Buena, 24/09/19,"",https://www.mercadolibre.com.co/perfil/AGOMEZ1986,https://perfil.mercadolibre.com.co/TECHNOLOGYEXPRESSMS
Buena, 06/05/20,Por la situación la entrega se demoro un poco pero llegó en perfecto estado,https://www.mercadolibre.com.co/perfil/AGORIRO,https://perfil.mercadolibre.com.co/DS+DIGITALTECHNOLOGY
Buena, 11/01/18,"Bien,",https://www.mercadolibre.com.co/perfil/AGSJC,https://perfil.mercadolibre.com.co/TECNOUNO+GSM
Buena, 09/08/17,falto adjuntar en el envio la factura del equipo pero ps fue rapido al enviar la factura via web,https://www.mercadolibre.com.co/perfil/AGST2674083,https://perfil.mercadolibre.com.co/LABDIAZ
Buena, 25/06/20,Excelente producto y llegó demasiado rápido!,https://www.mercadolibre.com.co/perfil/AGUDELODAIANA,https://perfil.mercadolibre.com.co/COMUNICACIONCELULARCOMCEL?brandId=867
Mala, 02/12/19,"Peridida del dinero, no sirve para nada",https://www.mercadolibre.com.co/perfil/AGUDELOJIMY20200129144830,https://perfil.mercadolibre.com.co/IMPORTADOR_DISTEK
Buena, 01/12/15,Buen servicio,https://www.mercadolibre.com.co/perfil/AGUERRERO3993,https://perfil.mercadolibre.com.co/RAAN4392393
Buena, 22/08/19,"",https://www.mercadolibre.com.co/perfil/AGUILA-2863,https://perfil.mercadolibre.com.co/TOTALMARCASCOM
Buena, 03/08/20,cumplió cabalmente con la entrega demostrando seriedad que genera confianza,https://www.mercadolibre.com.co/perfil/AGUILA1691,https://perfil.mercadolibre.com.co/LOQUIERESLOTIENESYA
Buena, 07/07/18,"ENTREGA ANTES DE LA FECHA ACORDADA, PRODUCTO EN EXCELENTES CONDICIONES. GRACIAS...",https://www.mercadolibre.com.co/perfil/AGUILA52BIM14,https://perfil.mercadolibre.com.co/VENTAS_ITCEL
Buena, 19/08/20,a tiempo,https://www.mercadolibre.com.co/perfil/AGUIRREANDRES07,https://perfil.mercadolibre.com.co/SUAREZSANCHEZANAMARIA
Buena, 23/05/18,"",https://www.mercadolibre.com.co/perfil/AGUIRREDAVID09,https://perfil.mercadolibre.com.co/4EVER+PROMO
Buena, 13/02/18,Muy amable. Rapido. Buen vendedor.,https://www.mercadolibre.com.co/perfil/AGUIRREFERNANDO59,https://perfil.mercadolibre.com.co/NORATOSTORE
Buena, 13/02/20,Atento.,https://www.mercadolibre.com.co/perfil/AGUIRREGOMEZELKINALBERTO,https://perfil.mercadolibre.com.co/TECHNOLOGYEXPRESSMS
Buena, 16/06/17,"Excelente, cofiable, muy honesto, oportuno en la entrega, siempre está pendiente de que llegue el producto. Muchas gracias y lo recomiendo por su seriedad",https://www.mercadolibre.com.co/perfil/AGUIRREP1317,https://perfil.mercadolibre.com.co/FRANKLENFENT
Buena, 05/08/20,producto bueno,https://www.mercadolibre.com.co/perfil/AGUSTINLOPEZ09,https://perfil.mercadolibre.com.co/PROODACOLOMBIA
Buena, 13/12/17,Respondió todas mis inquietudes rápidamente y fue siempre muy cordial. El producto llegó muy bien,https://www.mercadolibre.com.co/perfil/AGUSTONNE,https://perfil.mercadolibre.com.co/4EVER+PROMO
Buena, 16/04/18,"Muy atento el señor tuvimos problemas con MercadoPago por cosas de seguridad, pero a la final todo salió muy bien. Recomendado.",https://www.mercadolibre.com.co/perfil/AHDIGITALES,https://perfil.mercadolibre.com.co/CG+TECHNOLOGY
Buena, 17/07/20,Excelente producto y tiempos de entrega,https://www.mercadolibre.com.co/perfil/AHERRERA3794,https://perfil.mercadolibre.com.co/COMUNICACIONCELULARCOMCEL?brandId=867
Buena, 25/07/20,"",https://www.mercadolibre.com.co/perfil/AHJH4162998,https://perfil.mercadolibre.com.co/MAUJA.STORE
Buena, 07/08/20,Confiable y seguro,https://www.mercadolibre.com.co/perfil/AHJO3171172,https://perfil.mercadolibre.com.co/ACT+TECH
Buena, 23/10/19,"",https://www.mercadolibre.com.co/perfil/AHRISTOTLE,https://perfil.mercadolibre.com.co/MRPCVENTAS
Buena, 23/08/19,"Disponibilidad , seriedad y cumplimiento",https://www.mercadolibre.com.co/perfil/AIDAANGELICA_VAL,https://perfil.mercadolibre.com.co/TECHNOLOGYEXPRESSMS
Buena, 06/09/20,Muy amable y rápidos en sus envios.,https://www.mercadolibre.com.co/perfil/AIDALUZBOTACHE,https://perfil.mercadolibre.com.co/TIENDAS+TE-KA
Buena, 31/07/20,excelente bien el producto y rápida la entrega,https://www.mercadolibre.com.co/perfil/AIDAVILLATE,https://perfil.mercadolibre.com.co/CAMILO+HERNANDEZSOLUCIONES
Buena, 24/07/20,Me gusto mucho. A la final me quedé con el producto,https://www.mercadolibre.com.co/perfil/AILEEN18,https://perfil.mercadolibre.com.co/WILFEESPINOSA
